phase,paper_id,search_time,paper_time,graph_time,external_calls
warm,W3027879771,2.885134220123291,0.035947322845458984,6.7268617153167725,5
warm,W2916904544,2.2937121391296387,0.02505636215209961,6.014761686325073,4
warm,W3029022390,2.147820234298706,0.016719341278076172,6.562107086181641,6
warm,W3116286104,2.3841216564178467,0.03176999092102051,3.7311465740203857,2
warm,W2969519626,2.2221312522888184,0.03174185752868652,6.911444425582886,6
warm,W4385245566,2.2076077461242676,0.03179025650024414,6.013866662979126,5
warm,W3003385079,2.1028831005096436,0.03177690505981445,3.733309268951416,2
warm,W4360620450,2.067547082901001,0.07931399345397949,5.268564701080322,4
warm,W3214897310,2.1867175102233887,0.015978574752807617,5.6052844524383545,4
warm,W4385071300,2.1326615810394287,0.014870405197143555,3.3319790363311768,2
warm,W3135539146,2.006654739379883,0.027381420135498047,6.4132239818573,6
warm,W2796755741,2.1961936950683594,0.003404378890991211,4.284123659133911,3
warm,W3215201135,1.9992852210998535,0.034219980239868164,3.8354294300079346,3
warm,W1603565383,2.196420431137085,0.009017705917358398,4.656487941741943,7
warm,W2985543011,2.062779188156128,0.015057086944580078,4.651939392089844,4
warm,W3088017652,2.7848918437957764,0.014580726623535156,4.883068561553955,5
warm,W4319662928,2.082674503326416,0.012914180755615234,3.636176347732544,2
warm,W2250706791,0.08350610733032227,0.0,3.41827392578125,3
warm,W2582336686,1.8556740283966064,0.010465621948242188,4.135231018066406,4
warm,W2747592475,1.3806438446044922,0.0,4.716468572616577,5
warm,W3013277995,2.00500226020813,0.012362241744995117,5.0487611293792725,5
warm,W3025637241,1.932140588760376,0.017586469650268555,4.162931203842163,4
warm,W3000716014,2.000312566757202,0.0167238712310791,4.654383659362793,4
warm,W3017117984,1.9840943813323975,0.027016401290893555,5.255948305130005,6
warm,W4386693657,1.884091854095459,0.01455998420715332,4.486355304718018,4
warm,W2528491735,2.3333160877227783,0.010002613067626953,3.5211002826690674,4
warm,W3008828973,2.1166605949401855,0.016103029251098633,4.384472131729126,4
warm,W4366817968,1.0668694972991943,0.0,3.9992072582244873,4
warm,W4384464487,1.9665021896362305,0.017857074737548828,5.125833988189697,5
warm,W4221014470,2.180058002471924,0.010077953338623047,4.141623020172119,3
warm,W4295951577,1.3651793003082275,0.017224788665771484,2.282268762588501,1
warm,W2907683311,1.6833515167236328,0.016443729400634766,4.999823808670044,6
warm,W2954266614,2.083630323410034,0.0,4.505229473114014,4
warm,W4394857110,0.9086363315582275,0.04909825325012207,5.234022378921509,5
warm,W4205725149,1.7170450687408447,0.009987592697143555,4.160815238952637,5
warm,W3162173425,1.9496252536773682,0.011383771896362305,7.5846147537231445,5
warm,W2965058023,2.0526974201202393,0.006306171417236328,5.11664891242981,7
warm,W4383312437,2.6248695850372314,0.009882926940917969,4.383442640304565,5
warm,W3156614709,2.026308059692383,0.01889514923095703,5.05213475227356,5
warm,W2947308709,2.025264263153076,0.010926961898803711,4.18881630897522,3
warm,W3093033010,2.1532909870147705,0.01197361946105957,4.5830371379852295,5
warm,W2888424632,2.032951593399048,0.016718387603759766,27.515487909317017,5
warm,W2999765337,2.166740894317627,0.0,4.666604042053223,5
warm,W4389437528,1.9692893028259277,0.008953094482421875,4.482280015945435,5
warm,W2888967035,2.482297420501709,0.018527746200561523,10.164190292358398,6
warm,W3155263273,1.8826982975006104,0.017424583435058594,3.2220473289489746,2
warm,W4213145388,1.9286930561065674,0.010324239730834961,10.051097869873047,4
warm,W3086535845,1.898427963256836,0.007539987564086914,2.227161169052124,1
warm,W4361289889,2.064929485321045,0.015838146209716797,2.9507761001586914,2
warm,W2989512989,2.2349495887756348,0.01501917839050293,7.583444356918335,3
warm,W2898694742,2.031674385070801,0.0009343624114990234,3.2498388290405273,2
warm,W2746986659,1.9837229251861572,0.017327547073364258,4.1990807056427,4
warm,W3042276730,2.0161349773406982,0.01564931869506836,7.916468620300293,5
warm,W3012220842,1.9154622554779053,0.0,4.884008407592773,6
warm,W3085789143,1.9997704029083252,0.0,4.464458703994751,5
warm,W3001807593,2.0641016960144043,0.0,4.216481924057007,4
warm,W4362581834,1.9834675788879395,0.0,16.36525321006775,3
warm,W2885623676,2.3796069622039795,0.020234107971191406,5.062728404998779,6
warm,W4294647307,1.9834232330322266,0.017778396606445312,5.981662034988403,6
warm,W2962804345,15.537894487380981,0.014793634414672852,4.8622095584869385,5
warm,W2064861744,2.3165054321289062,0.012346982955932617,15.386342287063599,6
warm,W2942444880,2.4172708988189697,0.015089035034179688,3.8490347862243652,3
warm,W2613634265,2.030719757080078,0.015558958053588867,5.01936411857605,6
warm,W4225716729,2.2207305431365967,0.010980606079101562,3.2349486351013184,2
warm,W2960876848,1.858476161956787,0.00682830810546875,7.2667076587677,4
warm,W2127347791,2.1812264919281006,0.00918722152709961,5.823546648025513,6
warm,W4294559022,2.0797457695007324,0.016159772872924805,4.220535755157471,4
warm,W2806375370,1.2666144371032715,0.02045750617980957,4.19617772102356,5
